what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1414974360839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414974509833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414974511396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1414974640293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1414974641942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1414974645200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1414974646979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1414974648430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1414974651972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414974692583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414974748491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414974754086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414975192788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414975195782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414976726279
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414976734394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414976803599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414977525599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414977696348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414977776079
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1414977779866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414977803173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978167238
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414978196677
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1414978199490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978214992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978218513
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1414978218806
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1414978218806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978230140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978401907
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414978409015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978417164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978422593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1414978422834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1414978427237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1414978443435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978470381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978659434
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414978663034
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1414978669758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978676542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978681495
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1414978683077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978685962
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414978689321
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414978690552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978874471
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1414978879902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978881339
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414978885003
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414978892657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978960260
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1414978968680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414978998385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414979000289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414979024011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414979073700
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414979077214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1414979084144
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1414979084842
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1414979085249
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1414979085272
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1414979089819
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414979113648
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1414979117762
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1414979117940
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1414979118034
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1414979118552
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1414979118889
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1414979119116
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1414979119261
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1414979136451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414979140161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414979142912
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414979146588
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1414979148982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414979150870
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414979152772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414979154238
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414979154401
