what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509698710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509703550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509714579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509718136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509721130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509722968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509730130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509732130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509736973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509738988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509748829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509751901
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1415509758885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509759629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509764089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509766121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509787864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509793190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509798224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415509813703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509826094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509834819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415509842435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509873162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509874719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509880279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509886199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415509899954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415509924209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509932770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509938888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509940657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509977667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415509996130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415510001648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415510014057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415510024508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415510029831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415510098441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415510108685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415510900889
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415510909586
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415510910107
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415510938692
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415510939602
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415510983410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511001065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511005416
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415511005578
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415511009255
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415511009256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511012585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511021655
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415511021750
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415511066768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511105015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511106896
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415511107048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415511242854
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415511243339
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415511254326
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415511262341
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415511369351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511404253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511853269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415511873167
error,log,,,"Unexpected runtime error while computing a text hover",1415511896775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415511904492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511906955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1415511907122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415511976215
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415511987946
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415511988417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512001988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512020127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512108125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512130934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512139090
error,log,,,"Unexpected runtime error while computing a text hover",1415512143812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512180362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512202070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512238657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415512254711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415512260066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415512264243
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415512264299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415512292569
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415512299181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415512308499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415512319997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415512322673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415512326957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415512327483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415512330030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415512330850
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415512336269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512337904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512371957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415512597363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415512607215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415512614356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415512619975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415512625970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512703614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512745511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415512787822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415512827369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415512828248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415512829736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1415512950383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415512957539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415512958175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415512962061
error,log,,,"Unexpected runtime error while computing a text hover",1415512968121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415513048593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415513072836
error,log,,,"Unexpected runtime error while computing a text hover",1415513096262
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415513102353
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415513115028
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415513122887
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415513138810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415513182505
